tracking_id,route_type,event_time,pickup_time,delivery_time,on_time,location_id,courier_id,status,delay_reason
l00646,last_mile,2025-07-29,2025-07-29 07:43:00,2025-07-30 19:43:00,0,NYC_Hub,Courier_C,picked_up,Address issue
l00647,last_mile,2025-07-20,2025-07-20 10:06:00,2025-07-22 23:06:00,1,DAL_Hub,Courier_B,picked_up,
l00648,last_mile,2025-07-10,2025-07-10 06:56:00,2025-07-12 02:56:00,0,NYC_Hub,Courier_B,delivered,
l00649,last_mile,2025-07-30,2025-07-30 09:37:00,2025-07-31 07:37:00,0,CHI_Hub,Courier_A,picked_up,
l00650,last_mile,2025-07-24,2025-07-24 07:55:00,2025-07-26 23:55:00,0,DAL_Hub,Courier_A,picked_up,Customer not available
l00651,last_mile,2025-07-18,2025-07-18 08:40:00,2025-07-21 02:40:00,0,DAL_Hub,Courier_C,delivered,Customer not available
l00652,last_mile,2025-07-06,2025-07-06 06:06:00,2025-07-08 21:06:00,1,SEA_Hub,Courier_B,in_transit,
l00653,last_mile,2025-07-18,2025-07-18 06:49:00,2025-07-20 21:49:00,0,SEA_Hub,Courier_C,failed,
l00654,last_mile,2025-07-07,2025-07-07 10:53:00,2025-07-07 23:53:00,1,NYC_Hub,Courier_A,delivered,
l00655,last_mile,2025-07-26,2025-07-26 11:47:00,2025-07-26 17:47:00,0,DAL_Hub,Courier_B,picked_up,Traffic
l00656,last_mile,2025-07-28,2025-07-28 11:58:00,2025-07-28 15:58:00,1,SEA_Hub,Courier_A,picked_up,
l00657,last_mile,2025-07-07,2025-07-07 08:58:00,2025-07-09 13:58:00,1,DAL_Hub,Courier_B,delivered,
l00658,last_mile,2025-07-23,2025-07-23 07:17:00,2025-07-25 17:17:00,1,CHI_Hub,Courier_B,delivered,
l00659,last_mile,2025-07-14,2025-07-14 10:49:00,2025-07-17 09:49:00,0,DAL_Hub,Courier_B,in_transit,Traffic
l00660,last_mile,2025-07-06,2025-07-06 08:22:00,2025-07-09 05:22:00,1,CHI_Hub,Courier_B,picked_up,
l00661,last_mile,2025-07-26,2025-07-26 08:39:00,2025-07-29 00:39:00,1,DAL_Hub,Courier_A,delivered,
l00662,last_mile,2025-07-23,2025-07-23 08:51:00,2025-07-25 17:51:00,0,LA_Hub,Courier_A,delivered,
l00663,last_mile,2025-07-08,2025-07-08 07:37:00,2025-07-09 23:37:00,0,SEA_Hub,Courier_C,in_transit,Traffic
l00664,last_mile,2025-07-05,2025-07-05 07:05:00,2025-07-05 19:05:00,0,CHI_Hub,Courier_A,delivered,Address issue
l00665,last_mile,2025-07-23,2025-07-23 09:08:00,2025-07-25 11:08:00,1,CHI_Hub,Courier_C,picked_up,
l00666,last_mile,2025-07-15,2025-07-15 09:52:00,2025-07-15 15:52:00,1,SEA_Hub,Courier_A,delivered,
l00667,last_mile,2025-08-01,2025-08-01 07:53:00,2025-08-02 12:53:00,1,LA_Hub,Courier_B,in_transit,
l00668,last_mile,2025-07-01,2025-07-01 08:15:00,2025-07-01 11:15:00,0,DAL_Hub,Courier_B,in_transit,Traffic
l00669,last_mile,2025-07-12,2025-07-12 12:33:00,2025-07-14 16:33:00,0,CHI_Hub,Courier_C,delivered,Customer not available
l00670,last_mile,2025-07-28,2025-07-28 08:23:00,2025-07-29 15:23:00,0,SEA_Hub,Courier_B,picked_up,Weather
l00671,last_mile,2025-07-21,2025-07-21 12:52:00,2025-07-22 20:52:00,1,NYC_Hub,Courier_C,failed,
l00672,last_mile,2025-07-07,2025-07-07 12:52:00,2025-07-08 18:52:00,0,SEA_Hub,Courier_A,failed,Customer not available
l00673,last_mile,2025-08-06,2025-08-06 12:03:00,2025-08-08 23:03:00,0,DAL_Hub,Courier_C,failed,
l00674,last_mile,2025-07-11,2025-07-11 06:35:00,2025-07-13 16:35:00,1,CHI_Hub,Courier_B,in_transit,
l00675,last_mile,2025-07-23,2025-07-23 06:46:00,2025-07-24 18:46:00,0,NYC_Hub,Courier_C,failed,Traffic
l00676,last_mile,2025-07-09,2025-07-09 09:13:00,2025-07-11 19:13:00,0,SEA_Hub,Courier_C,delivered,Customer not available
l00677,last_mile,2025-07-15,2025-07-15 10:51:00,2025-07-18 04:51:00,0,LA_Hub,Courier_C,delivered,
l00678,last_mile,2025-07-04,2025-07-04 11:48:00,2025-07-06 09:48:00,1,NYC_Hub,Courier_C,picked_up,
l00679,last_mile,2025-07-11,2025-07-11 11:12:00,2025-07-12 19:12:00,1,LA_Hub,Courier_A,failed,
l00680,last_mile,2025-07-22,2025-07-22 06:06:00,2025-07-24 10:06:00,0,DAL_Hub,Courier_B,failed,Weather
l00681,last_mile,2025-07-22,2025-07-22 07:06:00,2025-07-23 23:06:00,0,LA_Hub,Courier_C,failed,Customer not available
l00682,last_mile,2025-08-01,2025-08-01 06:11:00,2025-08-02 16:11:00,0,LA_Hub,Courier_A,delivered,
l00683,last_mile,2025-07-22,2025-07-22 09:48:00,2025-07-22 22:48:00,0,NYC_Hub,Courier_C,picked_up,Address issue
l00684,last_mile,2025-07-04,2025-07-04 11:23:00,2025-07-05 00:23:00,1,NYC_Hub,Courier_C,picked_up,
l00685,last_mile,2025-07-21,2025-07-21 09:19:00,2025-07-21 13:19:00,0,NYC_Hub,Courier_A,in_transit,Address issue
l00686,last_mile,2025-08-01,2025-08-01 07:34:00,2025-08-02 11:34:00,0,NYC_Hub,Courier_C,in_transit,Address issue
l00687,last_mile,2025-07-24,2025-07-24 10:11:00,2025-07-26 19:11:00,1,SEA_Hub,Courier_A,failed,
l00688,last_mile,2025-07-03,2025-07-03 10:56:00,2025-07-04 02:56:00,0,CHI_Hub,Courier_A,delivered,Weather
l00689,last_mile,2025-08-03,2025-08-03 07:57:00,2025-08-03 20:57:00,0,LA_Hub,Courier_C,in_transit,Address issue
l00690,last_mile,2025-07-22,2025-07-22 09:59:00,2025-07-25 08:59:00,0,DAL_Hub,Courier_A,picked_up,Customer not available
l00691,last_mile,2025-07-16,2025-07-16 08:09:00,2025-07-17 15:09:00,0,LA_Hub,Courier_B,picked_up,Customer not available
l00692,last_mile,2025-07-04,2025-07-04 09:51:00,2025-07-04 22:51:00,1,CHI_Hub,Courier_C,failed,
l00693,last_mile,2025-07-19,2025-07-19 08:08:00,2025-07-21 18:08:00,1,CHI_Hub,Courier_C,failed,
l00694,last_mile,2025-07-28,2025-07-28 09:05:00,2025-07-31 00:05:00,1,DAL_Hub,Courier_A,delivered,
l00695,last_mile,2025-07-25,2025-07-25 08:31:00,2025-07-26 21:31:00,1,SEA_Hub,Courier_A,in_transit,
l00696,last_mile,2025-07-20,2025-07-20 10:47:00,2025-07-23 08:47:00,1,CHI_Hub,Courier_C,picked_up,
l00697,last_mile,2025-07-04,2025-07-04 08:24:00,2025-07-05 09:24:00,0,SEA_Hub,Courier_A,failed,Address issue
l00698,last_mile,2025-08-03,2025-08-03 12:11:00,2025-08-06 06:11:00,0,NYC_Hub,Courier_A,picked_up,Traffic
l00699,last_mile,2025-07-12,2025-07-12 07:45:00,2025-07-14 00:45:00,1,LA_Hub,Courier_B,in_transit,
l00700,last_mile,2025-07-03,2025-07-03 09:13:00,2025-07-04 00:13:00,0,NYC_Hub,Courier_A,delivered,Weather
l00701,last_mile,2025-07-25,2025-07-25 12:14:00,2025-07-27 12:14:00,0,NYC_Hub,Courier_A,in_transit,Address issue
l00702,last_mile,2025-07-16,2025-07-16 10:42:00,2025-07-17 20:42:00,0,SEA_Hub,Courier_C,delivered,Weather
l00703,last_mile,2025-07-18,2025-07-18 09:44:00,2025-07-18 11:44:00,0,DAL_Hub,Courier_B,delivered,Weather
l00704,last_mile,2025-08-01,2025-08-01 08:38:00,2025-08-01 10:38:00,0,NYC_Hub,Courier_C,failed,Weather
l00705,last_mile,2025-07-15,2025-07-15 06:40:00,2025-07-15 21:40:00,1,LA_Hub,Courier_B,picked_up,
l00706,last_mile,2025-08-04,2025-08-04 08:10:00,2025-08-05 17:10:00,0,CHI_Hub,Courier_C,delivered,Customer not available
l00707,last_mile,2025-08-06,2025-08-06 08:06:00,2025-08-07 00:06:00,0,LA_Hub,Courier_A,failed,Weather
l00708,last_mile,2025-07-09,2025-07-09 10:02:00,2025-07-11 23:02:00,0,NYC_Hub,Courier_A,in_transit,
l00709,last_mile,2025-07-25,2025-07-25 07:05:00,2025-07-25 16:05:00,1,DAL_Hub,Courier_C,delivered,
l00710,last_mile,2025-07-10,2025-07-10 09:38:00,2025-07-10 15:38:00,1,LA_Hub,Courier_C,delivered,
l00711,last_mile,2025-08-06,2025-08-06 06:09:00,2025-08-08 02:09:00,0,LA_Hub,Courier_B,failed,Weather
l00712,last_mile,2025-07-04,2025-07-04 09:24:00,2025-07-05 05:24:00,0,SEA_Hub,Courier_A,in_transit,Weather
l00713,last_mile,2025-07-13,2025-07-13 08:42:00,2025-07-15 17:42:00,1,DAL_Hub,Courier_A,in_transit,
l00714,last_mile,2025-08-05,2025-08-05 07:09:00,2025-08-08 06:09:00,0,NYC_Hub,Courier_A,picked_up,Traffic
l00715,last_mile,2025-08-03,2025-08-03 10:01:00,2025-08-04 08:01:00,0,CHI_Hub,Courier_A,in_transit,
l00716,last_mile,2025-07-15,2025-07-15 06:24:00,2025-07-15 07:24:00,1,DAL_Hub,Courier_C,picked_up,
l00717,last_mile,2025-07-03,2025-07-03 10:34:00,2025-07-03 20:34:00,1,DAL_Hub,Courier_C,failed,
l00718,last_mile,2025-07-25,2025-07-25 09:58:00,2025-07-26 16:58:00,0,SEA_Hub,Courier_B,delivered,Traffic
l00719,last_mile,2025-07-31,2025-07-31 07:29:00,2025-08-03 04:29:00,0,LA_Hub,Courier_A,delivered,Weather
l00720,last_mile,2025-07-25,2025-07-25 08:56:00,2025-07-26 05:56:00,0,NYC_Hub,Courier_B,delivered,Weather
l00721,last_mile,2025-07-03,2025-07-03 09:26:00,2025-07-06 07:26:00,1,DAL_Hub,Courier_A,delivered,
l00722,last_mile,2025-07-26,2025-07-26 09:56:00,2025-07-28 15:56:00,0,DAL_Hub,Courier_B,failed,Traffic
l00723,last_mile,2025-07-24,2025-07-24 08:20:00,2025-07-26 12:20:00,1,SEA_Hub,Courier_A,in_transit,
l00724,last_mile,2025-07-13,2025-07-13 10:12:00,2025-07-15 09:12:00,0,SEA_Hub,Courier_B,delivered,Customer not available
l00725,last_mile,2025-07-14,2025-07-14 09:09:00,2025-07-16 22:09:00,1,SEA_Hub,Courier_C,failed,
l00726,last_mile,2025-07-27,2025-07-27 06:12:00,2025-07-28 10:12:00,0,SEA_Hub,Courier_A,failed,Address issue
l00727,last_mile,2025-07-28,2025-07-28 07:28:00,2025-07-28 11:28:00,1,DAL_Hub,Courier_C,in_transit,
l00728,last_mile,2025-08-06,2025-08-06 12:09:00,2025-08-08 16:09:00,1,LA_Hub,Courier_B,delivered,
l00729,last_mile,2025-07-16,2025-07-16 12:47:00,2025-07-17 05:47:00,0,CHI_Hub,Courier_C,picked_up,
l00730,last_mile,2025-07-05,2025-07-05 06:01:00,2025-07-05 08:01:00,1,CHI_Hub,Courier_A,delivered,
l00731,last_mile,2025-07-13,2025-07-13 11:09:00,2025-07-14 15:09:00,0,NYC_Hub,Courier_B,delivered,Address issue
l00732,last_mile,2025-07-29,2025-07-29 09:21:00,2025-07-30 08:21:00,0,CHI_Hub,Courier_A,in_transit,Weather
l00733,last_mile,2025-07-11,2025-07-11 09:07:00,2025-07-14 06:07:00,0,LA_Hub,Courier_C,failed,Customer not available
l00734,last_mile,2025-07-16,2025-07-16 06:42:00,2025-07-17 01:42:00,0,NYC_Hub,Courier_A,in_transit,Traffic
l00735,last_mile,2025-07-31,2025-07-31 09:30:00,2025-08-01 07:30:00,1,SEA_Hub,Courier_C,delivered,
l00736,last_mile,2025-08-06,2025-08-06 07:28:00,2025-08-06 10:28:00,0,SEA_Hub,Courier_B,delivered,
l00737,last_mile,2025-07-24,2025-07-24 06:11:00,2025-07-25 00:11:00,0,DAL_Hub,Courier_A,picked_up,Weather
l00738,last_mile,2025-07-21,2025-07-21 08:45:00,2025-07-21 19:45:00,0,SEA_Hub,Courier_B,picked_up,Address issue
l00739,last_mile,2025-07-27,2025-07-27 07:23:00,2025-07-28 16:23:00,1,SEA_Hub,Courier_B,picked_up,
l00740,last_mile,2025-07-21,2025-07-21 07:03:00,2025-07-22 14:03:00,0,CHI_Hub,Courier_B,failed,Customer not available
l00741,last_mile,2025-07-03,2025-07-03 08:47:00,2025-07-05 19:47:00,1,CHI_Hub,Courier_C,picked_up,
l00742,last_mile,2025-07-01,2025-07-01 11:36:00,2025-07-01 14:36:00,0,DAL_Hub,Courier_A,failed,Traffic
l00743,last_mile,2025-07-25,2025-07-25 06:44:00,2025-07-26 17:44:00,0,CHI_Hub,Courier_B,failed,Traffic
l00744,last_mile,2025-07-22,2025-07-22 07:22:00,2025-07-23 17:22:00,1,DAL_Hub,Courier_B,delivered,
l00745,last_mile,2025-07-29,2025-07-29 11:05:00,2025-07-31 04:05:00,1,NYC_Hub,Courier_A,picked_up,
l00746,last_mile,2025-07-05,2025-07-05 07:23:00,2025-07-05 16:23:00,1,SEA_Hub,Courier_A,picked_up,
l00747,last_mile,2025-07-01,2025-07-01 11:00:00,2025-07-03 07:00:00,1,LA_Hub,Courier_C,failed,
l00748,last_mile,2025-07-07,2025-07-07 10:07:00,2025-07-07 18:07:00,1,LA_Hub,Courier_C,picked_up,
l00749,last_mile,2025-07-06,2025-07-06 11:05:00,2025-07-06 12:05:00,0,LA_Hub,Courier_A,picked_up,
l00750,last_mile,2025-07-25,2025-07-25 08:40:00,2025-07-28 04:40:00,1,DAL_Hub,Courier_A,failed,
l00751,last_mile,2025-07-31,2025-07-31 08:46:00,2025-07-31 16:46:00,0,LA_Hub,Courier_C,picked_up,
l00752,last_mile,2025-07-12,2025-07-12 07:16:00,2025-07-13 02:16:00,1,NYC_Hub,Courier_C,picked_up,
l00753,last_mile,2025-07-12,2025-07-12 12:20:00,2025-07-13 18:20:00,1,DAL_Hub,Courier_C,delivered,
l00754,last_mile,2025-08-02,2025-08-02 11:18:00,2025-08-03 15:18:00,0,CHI_Hub,Courier_B,in_transit,Address issue
l00755,last_mile,2025-07-01,2025-07-01 11:56:00,2025-07-02 20:56:00,0,LA_Hub,Courier_A,picked_up,
l00756,last_mile,2025-08-01,2025-08-01 08:57:00,2025-08-01 16:57:00,0,NYC_Hub,Courier_C,failed,
l00757,last_mile,2025-07-06,2025-07-06 08:37:00,2025-07-08 07:37:00,1,SEA_Hub,Courier_B,delivered,
l00758,last_mile,2025-07-23,2025-07-23 11:51:00,2025-07-26 01:51:00,0,DAL_Hub,Courier_B,failed,Customer not available
l00759,last_mile,2025-08-04,2025-08-04 11:12:00,2025-08-05 17:12:00,1,NYC_Hub,Courier_C,delivered,
l00760,last_mile,2025-07-30,2025-07-30 09:20:00,2025-08-01 13:20:00,0,DAL_Hub,Courier_B,in_transit,Weather
l00761,last_mile,2025-07-25,2025-07-25 09:01:00,2025-07-26 03:01:00,0,DAL_Hub,Courier_C,in_transit,Traffic
l00762,last_mile,2025-07-24,2025-07-24 06:27:00,2025-07-25 05:27:00,1,SEA_Hub,Courier_A,in_transit,
l00763,last_mile,2025-07-02,2025-07-02 09:30:00,2025-07-03 05:30:00,0,CHI_Hub,Courier_A,picked_up,Traffic
l00764,last_mile,2025-07-26,2025-07-26 07:19:00,2025-07-29 06:19:00,0,LA_Hub,Courier_A,failed,Address issue
l00765,last_mile,2025-08-01,2025-08-01 09:27:00,2025-08-02 06:27:00,0,NYC_Hub,Courier_B,picked_up,
l00766,last_mile,2025-07-21,2025-07-21 11:30:00,2025-07-23 01:30:00,1,LA_Hub,Courier_C,failed,
l00767,last_mile,2025-07-27,2025-07-27 09:00:00,2025-07-29 01:00:00,1,CHI_Hub,Courier_C,delivered,
l00768,last_mile,2025-07-08,2025-07-08 10:08:00,2025-07-11 06:08:00,0,CHI_Hub,Courier_C,delivered,Weather
l00769,last_mile,2025-07-24,2025-07-24 10:30:00,2025-07-24 19:30:00,1,DAL_Hub,Courier_B,failed,
l00770,last_mile,2025-07-14,2025-07-14 08:44:00,2025-07-15 14:44:00,0,DAL_Hub,Courier_B,delivered,Address issue
l00771,last_mile,2025-07-22,2025-07-22 11:12:00,2025-07-23 04:12:00,0,SEA_Hub,Courier_A,in_transit,Weather
l00772,last_mile,2025-08-01,2025-08-01 10:30:00,2025-08-01 13:30:00,0,SEA_Hub,Courier_A,failed,Weather
l00773,last_mile,2025-07-21,2025-07-21 06:33:00,2025-07-23 21:33:00,0,SEA_Hub,Courier_C,delivered,
l00774,last_mile,2025-07-29,2025-07-29 09:49:00,2025-07-30 10:49:00,0,LA_Hub,Courier_B,picked_up,Traffic
l00775,last_mile,2025-07-16,2025-07-16 07:40:00,2025-07-16 08:40:00,0,CHI_Hub,Courier_C,failed,Address issue
l00776,last_mile,2025-07-10,2025-07-10 12:17:00,2025-07-12 05:17:00,0,CHI_Hub,Courier_C,in_transit,Weather
l00777,last_mile,2025-07-08,2025-07-08 08:46:00,2025-07-08 16:46:00,1,SEA_Hub,Courier_C,delivered,
l00778,last_mile,2025-07-25,2025-07-25 09:44:00,2025-07-25 11:44:00,0,CHI_Hub,Courier_A,in_transit,Customer not available
l00779,last_mile,2025-07-02,2025-07-02 06:41:00,2025-07-04 12:41:00,1,CHI_Hub,Courier_B,in_transit,
l00780,last_mile,2025-07-25,2025-07-25 10:10:00,2025-07-27 19:10:00,0,NYC_Hub,Courier_B,failed,Customer not available
l00781,last_mile,2025-07-13,2025-07-13 11:38:00,2025-07-15 22:38:00,0,LA_Hub,Courier_C,in_transit,Customer not available
l00782,last_mile,2025-07-02,2025-07-02 06:03:00,2025-07-04 00:03:00,0,CHI_Hub,Courier_A,delivered,Traffic
l00783,last_mile,2025-08-05,2025-08-05 06:40:00,2025-08-07 14:40:00,0,DAL_Hub,Courier_A,delivered,Address issue
l00784,last_mile,2025-07-03,2025-07-03 11:18:00,2025-07-05 05:18:00,1,SEA_Hub,Courier_A,in_transit,
l00785,last_mile,2025-07-05,2025-07-05 06:08:00,2025-07-06 02:08:00,1,SEA_Hub,Courier_A,in_transit,
l00786,last_mile,2025-07-24,2025-07-24 08:21:00,2025-07-24 19:21:00,0,CHI_Hub,Courier_A,failed,Traffic
l00787,last_mile,2025-08-04,2025-08-04 06:33:00,2025-08-06 12:33:00,0,LA_Hub,Courier_C,picked_up,Weather
l00788,last_mile,2025-07-29,2025-07-29 07:07:00,2025-07-30 17:07:00,1,LA_Hub,Courier_A,picked_up,
l00789,last_mile,2025-07-15,2025-07-15 09:02:00,2025-07-15 15:02:00,1,LA_Hub,Courier_A,in_transit,
l00790,last_mile,2025-07-21,2025-07-21 09:48:00,2025-07-23 12:48:00,1,SEA_Hub,Courier_B,failed,
l00791,last_mile,2025-07-27,2025-07-27 10:04:00,2025-07-27 16:04:00,1,SEA_Hub,Courier_A,in_transit,
l00792,last_mile,2025-08-01,2025-08-01 06:22:00,2025-08-01 17:22:00,0,SEA_Hub,Courier_A,failed,Weather
l00793,last_mile,2025-07-10,2025-07-10 10:00:00,2025-07-11 23:00:00,0,SEA_Hub,Courier_B,failed,Weather
l00794,last_mile,2025-07-13,2025-07-13 12:38:00,2025-07-14 21:38:00,0,LA_Hub,Courier_B,delivered,Traffic
l00795,last_mile,2025-07-08,2025-07-08 11:18:00,2025-07-10 21:18:00,1,DAL_Hub,Courier_C,failed,
l00796,last_mile,2025-07-12,2025-07-12 06:02:00,2025-07-14 08:02:00,1,LA_Hub,Courier_A,delivered,
l00797,last_mile,2025-07-20,2025-07-20 08:29:00,2025-07-20 15:29:00,1,SEA_Hub,Courier_B,in_transit,
l00798,last_mile,2025-07-20,2025-07-20 06:13:00,2025-07-21 06:13:00,0,LA_Hub,Courier_B,failed,Customer not available
l00799,last_mile,2025-07-30,2025-07-30 09:38:00,2025-07-31 07:38:00,0,DAL_Hub,Courier_C,delivered,Weather
l00800,last_mile,2025-07-05,2025-07-05 10:06:00,2025-07-05 11:06:00,1,SEA_Hub,Courier_A,picked_up,
l00801,last_mile,2025-07-01,2025-07-01 08:28:00,2025-07-03 09:28:00,1,NYC_Hub,Courier_A,delivered,
l00802,last_mile,2025-07-13,2025-07-13 09:47:00,2025-07-15 09:47:00,1,CHI_Hub,Courier_B,picked_up,
l00803,last_mile,2025-07-03,2025-07-03 06:19:00,2025-07-04 01:19:00,0,DAL_Hub,Courier_A,picked_up,
l00804,last_mile,2025-07-31,2025-07-31 07:00:00,2025-07-31 22:00:00,1,LA_Hub,Courier_B,delivered,
l00805,last_mile,2025-07-02,2025-07-02 11:36:00,2025-07-05 01:36:00,1,LA_Hub,Courier_A,picked_up,
l00806,last_mile,2025-07-25,2025-07-25 06:02:00,2025-07-27 22:02:00,0,DAL_Hub,Courier_B,in_transit,
l00807,last_mile,2025-08-06,2025-08-06 06:42:00,2025-08-06 15:42:00,0,CHI_Hub,Courier_C,failed,Weather
l00808,last_mile,2025-07-18,2025-07-18 06:42:00,2025-07-19 17:42:00,1,LA_Hub,Courier_C,failed,
l00809,last_mile,2025-07-03,2025-07-03 12:36:00,2025-07-05 20:36:00,0,LA_Hub,Courier_C,picked_up,Customer not available
l00810,last_mile,2025-07-24,2025-07-24 06:38:00,2025-07-26 06:38:00,0,DAL_Hub,Courier_C,in_transit,Customer not available
l00811,last_mile,2025-07-24,2025-07-24 11:35:00,2025-07-27 09:35:00,1,CHI_Hub,Courier_C,delivered,
l00812,last_mile,2025-07-12,2025-07-12 10:25:00,2025-07-14 10:25:00,0,CHI_Hub,Courier_B,in_transit,Traffic
l00813,last_mile,2025-08-04,2025-08-04 09:23:00,2025-08-06 17:23:00,1,SEA_Hub,Courier_B,in_transit,
l00814,last_mile,2025-07-23,2025-07-23 11:29:00,2025-07-25 21:29:00,1,NYC_Hub,Courier_B,in_transit,
l00815,last_mile,2025-08-04,2025-08-04 11:53:00,2025-08-05 08:53:00,1,LA_Hub,Courier_C,failed,
l00816,last_mile,2025-07-27,2025-07-27 06:32:00,2025-07-30 04:32:00,1,SEA_Hub,Courier_A,picked_up,
l00817,last_mile,2025-08-05,2025-08-05 11:10:00,2025-08-06 17:10:00,0,DAL_Hub,Courier_A,delivered,Customer not available
l00818,last_mile,2025-08-05,2025-08-05 09:33:00,2025-08-07 12:33:00,1,SEA_Hub,Courier_B,failed,
l00819,last_mile,2025-07-15,2025-07-15 11:41:00,2025-07-17 22:41:00,1,LA_Hub,Courier_C,picked_up,
l00820,last_mile,2025-08-01,2025-08-01 07:58:00,2025-08-01 17:58:00,0,LA_Hub,Courier_B,delivered,Weather
l00821,last_mile,2025-08-04,2025-08-04 11:06:00,2025-08-05 12:06:00,1,NYC_Hub,Courier_A,delivered,
l00822,last_mile,2025-07-14,2025-07-14 07:52:00,2025-07-14 17:52:00,1,CHI_Hub,Courier_B,picked_up,
l00823,last_mile,2025-07-23,2025-07-23 11:25:00,2025-07-23 13:25:00,0,CHI_Hub,Courier_B,delivered,Weather
l00824,last_mile,2025-07-20,2025-07-20 09:39:00,2025-07-22 23:39:00,1,DAL_Hub,Courier_A,failed,
l00825,last_mile,2025-07-23,2025-07-23 06:16:00,2025-07-25 19:16:00,0,SEA_Hub,Courier_A,failed,Address issue
l00826,last_mile,2025-07-23,2025-07-23 11:31:00,2025-07-23 15:31:00,0,NYC_Hub,Courier_B,picked_up,Traffic
l00827,last_mile,2025-07-17,2025-07-17 10:05:00,2025-07-17 21:05:00,1,NYC_Hub,Courier_B,failed,
l00828,last_mile,2025-07-16,2025-07-16 10:30:00,2025-07-16 15:30:00,0,CHI_Hub,Courier_C,failed,Weather
l00829,last_mile,2025-07-27,2025-07-27 06:00:00,2025-07-27 23:00:00,1,SEA_Hub,Courier_B,picked_up,
l00830,last_mile,2025-07-30,2025-07-30 08:44:00,2025-08-01 10:44:00,1,CHI_Hub,Courier_C,picked_up,
l00831,last_mile,2025-07-12,2025-07-12 09:18:00,2025-07-13 06:18:00,1,CHI_Hub,Courier_C,delivered,
l00832,last_mile,2025-07-08,2025-07-08 11:09:00,2025-07-08 21:09:00,1,DAL_Hub,Courier_B,in_transit,
l00833,last_mile,2025-07-25,2025-07-25 12:47:00,2025-07-26 11:47:00,0,NYC_Hub,Courier_B,in_transit,Weather
l00834,last_mile,2025-07-22,2025-07-22 12:43:00,2025-07-25 04:43:00,1,DAL_Hub,Courier_C,picked_up,
l00835,last_mile,2025-07-11,2025-07-11 07:08:00,2025-07-11 11:08:00,0,DAL_Hub,Courier_B,failed,
l00836,last_mile,2025-08-03,2025-08-03 11:23:00,2025-08-06 09:23:00,1,DAL_Hub,Courier_B,picked_up,
l00837,last_mile,2025-07-28,2025-07-28 10:44:00,2025-07-30 17:44:00,1,NYC_Hub,Courier_A,delivered,
l00838,last_mile,2025-07-31,2025-07-31 09:32:00,2025-08-01 17:32:00,1,NYC_Hub,Courier_A,in_transit,
l00839,last_mile,2025-08-06,2025-08-06 07:42:00,2025-08-07 09:42:00,0,SEA_Hub,Courier_B,delivered,Traffic
l00840,last_mile,2025-07-05,2025-07-05 12:42:00,2025-07-06 12:42:00,0,NYC_Hub,Courier_C,picked_up,Weather
l00841,last_mile,2025-07-13,2025-07-13 07:19:00,2025-07-14 01:19:00,0,NYC_Hub,Courier_B,picked_up,Address issue
l00842,last_mile,2025-07-01,2025-07-01 06:33:00,2025-07-02 17:33:00,1,CHI_Hub,Courier_A,delivered,
l00843,last_mile,2025-07-31,2025-07-31 12:13:00,2025-08-01 13:13:00,0,DAL_Hub,Courier_B,in_transit,
l00844,last_mile,2025-07-12,2025-07-12 09:35:00,2025-07-15 07:35:00,1,LA_Hub,Courier_C,in_transit,
l00845,last_mile,2025-07-05,2025-07-05 09:32:00,2025-07-05 19:32:00,1,LA_Hub,Courier_C,failed,
l00846,last_mile,2025-07-15,2025-07-15 12:16:00,2025-07-17 17:16:00,1,DAL_Hub,Courier_A,delivered,
l00847,last_mile,2025-07-02,2025-07-02 07:42:00,2025-07-04 07:42:00,0,DAL_Hub,Courier_C,in_transit,Weather
l00848,last_mile,2025-07-31,2025-07-31 10:50:00,2025-08-03 04:50:00,0,LA_Hub,Courier_A,delivered,Traffic
l00849,last_mile,2025-07-05,2025-07-05 09:38:00,2025-07-05 13:38:00,0,NYC_Hub,Courier_C,picked_up,Weather
l00850,last_mile,2025-07-03,2025-07-03 08:17:00,2025-07-05 11:17:00,0,DAL_Hub,Courier_C,delivered,Customer not available
l00851,last_mile,2025-08-04,2025-08-04 10:20:00,2025-08-06 02:20:00,0,SEA_Hub,Courier_B,failed,Address issue
l00852,last_mile,2025-08-05,2025-08-05 11:38:00,2025-08-06 05:38:00,0,CHI_Hub,Courier_A,failed,Customer not available
l00853,last_mile,2025-08-04,2025-08-04 10:39:00,2025-08-04 19:39:00,0,CHI_Hub,Courier_B,delivered,Address issue
l00854,last_mile,2025-08-02,2025-08-02 07:20:00,2025-08-04 01:20:00,1,SEA_Hub,Courier_A,delivered,
l00855,last_mile,2025-07-13,2025-07-13 12:21:00,2025-07-16 07:21:00,0,CHI_Hub,Courier_B,failed,Weather
l00856,last_mile,2025-07-09,2025-07-09 12:49:00,2025-07-11 02:49:00,1,CHI_Hub,Courier_C,delivered,
l00857,last_mile,2025-07-30,2025-07-30 10:33:00,2025-07-31 09:33:00,1,CHI_Hub,Courier_C,in_transit,
l00858,last_mile,2025-07-22,2025-07-22 07:56:00,2025-07-24 23:56:00,0,LA_Hub,Courier_B,failed,Customer not available
l00859,last_mile,2025-08-06,2025-08-06 09:34:00,2025-08-08 05:34:00,1,CHI_Hub,Courier_C,picked_up,
l00860,last_mile,2025-07-08,2025-07-08 09:52:00,2025-07-11 08:52:00,0,NYC_Hub,Courier_A,in_transit,Customer not available
